Origin Page,Destination Page,Link Text,Sentence Text,Wikidata Property Label,Direction
Chip Engelland,Basketball,basketball,Arthur Edward Chip Engelland III born May 9 1961 is an AmericanFilipino basketball coach and former professional player,P641,Forwards
Zografou,Greece,Greece,Zografou Greek Ζωγράφου is a suburb of approximately 71000 in the eastern part of the Athens agglomeration Greece,P17,Forwards
Kostas Petropoulos,Basketball,basketball,Konstantinos Kostas Petropoulos Greek Κωνσταντίνος Κώστας Πετρόπουλος is a Greek former professional basketball coach and a retired professional basketball player,P641,Forwards
John Heard basketball,Basketball,basketball,John Alastair Heard born 11 February 1939 is an Australian former basketball player,P641,Forwards
Mountain Crest High School,United States,United States,Mountain Crest High School MCHS is a fouryear public high school in the western United States located in Hyrum Utah,P17,Forwards
Hoosier Hysteria,Basketball,basketball,Hoosier Hysteria is the state of excitement surrounding basketball in Indiana or more specifically the Indiana high school basketball tournament,P641,Forwards
Eduardo Machado basketball,Basketball,basketball,Eduardo Magalhaes Machado commonly known as Duda Machado born 10 September 1982 in Rio de Janeiro is a Brazilian professional basketball player,P641,Forwards
PalaDozza,Basketball,basketball,The seating capacity of the arena for basketball games is 5721 people,P641,Forwards
Pen Argyl Area High School,United States,United States,Pen Argyl Area High School is a fouryear public high school located in Pen Argyl Pennsylvania in the United States,P17,Forwards
Michele Van Gorp,Basketball,basketball,Michele Van Gorp born May 10 1977 is a former professional basketball player in the  Womens National Basketball Association WNBA most recently with the Minnesota Lynx,P641,Forwards
Peristeri Indoor Hall Andreas Papandreou,Peristeri,Peristeri,Peristeri Indoor Hall Andreas Papandreou or Peristeri Arena is an indoor sporting arena that is located in Peristeri a western borough of Athens Greece,P131,Forwards
Mikhail Aleksandrovich Mikhailov,Basketball,basketball,Mikhail Aleksandrovich Mikhailov alternate spelling Mikhaylov Russian Михаил Александрович Михайлов born 17 May 1971 in Zlatoust USSR is a retired Russian professional basketball player,P641,Forwards
Bloomburg High School,United States,USA,Bloomburg High School is a public high school located in the city of Bloomburg Texas USA,P17,Forwards
Frazier High School,Frazier School District,Frazier School District,It is the sole high school in the Frazier School District,P5353,Forwards
Serbia and Montenegro Womens Basketball Cup,Basketball,basketball,The Serbia and Montenegro Womens Basketball Cup Serbian Cyrillic Куп Србије и Црне Горе у кошарци за жене formerly Yugoslav Womens Basketball Cup Serbian Cyrillic Куп СР Југославије у кошарци за жене was the womens national basketball cup of Serbia and Montenegro formerly FR Yugoslavia between 1992 and 2006,P641,Forwards
Marco Bonamico,Basketball,basketball,Marco Bonamico born 18 January 1957 in Genoa is a former professional basketball player from Italy,P641,Forwards
1972 in sports,1973 in sports,1973,1969160197016019711601972160197316019741601975,P156,Forwards
Lebanese Basketball League,Basketball,basketball,The Lebanese Basketball League or XXL Energy Lebanese Basketball League for sponsorship reasons is the toptier professional mens basketball league in Lebanon,P641,Forwards
Stockdale High School Stockdale Texas,United States,USA,Stockdale High School is a public high school located in Stockdale Texas USA and classified as a 3A school by the UIL,P17,Forwards
Romanian Basketball Cup,Basketball,basketball,The Romanian Basketball Cup is an annual cup competition for Romanian basketball teams,P641,Forwards
ScotiaGlenville High School,United States,United States,ScotiaGlenville High School is a public high school in Scotia New York United States,P17,Forwards
Dirk Nowitzki,Power forward basketball,power forwards,Listed at 7160ft 0160in 213160m he is widely regarded as one of the greatest power forwards of all time and is considered by many to be the greatest European player of all time,P413,Forwards
Nikos Barlos,Basketball,basketball,Nikolaos Nikos Barlos alternate spelling Mparlos Greek Νικόλαος Νίκος Μπάρλος born July 12 1979 is a Greek retired professional basketball player and coach,P641,Forwards
Euonymeia,Greece,Greece,Euonymeia Greek Ευωνύμεια Evonímia also known by its medieval name Trachones Greek Τράχωνες and by its modern colloquial Ano Kalamaki Greek Άνω Καλαμάκι Upper Kalamaki is a historic settlement in Athens and currently a residential neighborhood within the municipality of Alimos on the southern suburbs of Athens Greece,P17,Forwards
Central York High School,Central York School District,Central York School District,Located at 601 Mundis Mill Road it is the sole high school operated by the Central York School District,P5353,Forwards
Dirk Nowitzki,National Basketball Association,National Basketball Association,An alumnus of the DJK Würzburg basketball club Nowitzki was chosen as the ninth pick in the 1998 NBA draft by the Milwaukee Bucks and was immediately traded to the Dallas Mavericks where he played his entire 21year National Basketball Association NBA career,P118,Forwards
Forest Hills High School Pennsylvania,Forest Hills School District,Forest Hills School District,It is the sole high school operated by the Forest Hills School District of Cambria County,P5353,Forwards
Half Moon Bay High School,United States,American,Half Moon Bay High School is an American public high school located in Half Moon Bay in San Mateo County California,P17,Forwards
Dimitrios Stamatis basketball,Point guard,point guard,He can play at both the point guard and shooting guard positions,P413,Forwards
Sergei Panov basketball,Basketball,basketball,Sergei Yuryevich Panov Russian Сергей Юрьевич Панов born June 30 1970 is a retired Russian professional basketball player,P641,Forwards
Visvaldis Melderis,1936 Summer Olympics,1936 Summer Olympics,He participated also at the 1936 Summer Olympics and at the 1937 EuroBasket and EuroBasket 1939,P1344,Forwards
Tom Bean High School,United States,USA,Tom Bean High School is a public high school located in Tom Bean Texas USA,P17,Forwards
Viktoriya Leleka,Basketball,basketball,Viktoriya Leleka born 7 March 1973 is a Ukrainian basketball player,P641,Forwards
Raimo Lindholm,Basketball,basketball,Raimo Lindholm 17 November 1931 – 20 November 2017 was a Finnish basketball player,P641,Forwards
Gustave Crabbe,Basketball,basketball,Gustave Crabbe 4 June 1914 8211 3 July 1978 was a Belgian basketball player,P641,Forwards
Adam Niemiec,Basketball,basketball,Adam Maria Niemiec born 8 September 1947 is a Polish former basketball player,P641,Forwards
Aleksei Tammiste,Basketball,basketball,Aleksei Tammiste born July 29 1946 is a retired Estonian professional basketball player who competed for the Soviet Union,P641,Forwards
Meridian High School Texas,United States,USA,Meridian High School is a public high school located on the north edge of Meridian Texas USA and classified as a 2A school by the UIL,P17,Forwards
American Collegiate Athletic Association Mens Basketball Tournament,Basketball,basketball,The American Collegiate Athletic Association Mens Basketball Tournament was the annual conference basketball championship tournament for the NCAA Division III American Collegiate Athletic Association,P641,Forwards
Donaldas Kairys,Basketball,Basketball,Mens Basketball,P641,Forwards
1983 in sports,1982 in sports,1982,1980160198116019821601983160198416019851601986,P155,Forwards
Kaunas Sports Hall,Basketball,basketball,The arena generally hosts basketball games and concerts,P641,Forwards
Pleasant Valley Middle School,Pleasant Valley School District Pennsylvania,Pleasant Valley School District,The school is the sole middle school operated by the Pleasant Valley School District,P5353,Forwards
Berwick Area School District,Berwick Area Senior High School,Berwick Area Senior High School,Berwick Area School District operates six schools Berwick Area Senior High School Berwick Middle School Salem Elementary School Orange Street Elementary School 14th Street Elementary School and Nescopeck Elementary School,P5353,Backwards
Eaglebrook School,Massachusetts,Massachusetts,It is located in Deerfield Massachusetts on the Pocumtuck Range near Deerfield Academy and sited on an 724acre 293160km2 campus which is also preserved by the Deerfield Wildlife Trust,P131,Forwards
Ron Bissett,Basketball,basketball,Ron Bissett 8 November 1931 8211 18 July 2015 was a Canadian basketball player,P641,Forwards
Northern Sun Mens Basketball Tournament,Basketball,basketball,The Northern Sun Intercollegiate Conference Mens Basketball Tournament is the annual mens conference basketball championship tournament for the Northern Sun Intercollegiate Conference,P641,Forwards
Basketball card,Basketball,basketball,A basketball card is a type of trading card relating to basketball usually printed on cardboard silk or plastic,P641,Forwards
Gencho Khristov,Basketball,basketball,Gencho Khristov Bulgarian Генчо Христов born 1932 is a former Bulgarian basketball player,P641,Forwards
Gettysburg Area School District,Gettysburg Area High School,Gettysburg Area High School,The district operates three elementary schools Franklin Township Elementary School  K5  James Gettys Elementary School  K5 Lincoln Elementary School  K5 one middle school grades 6–8 and Gettysburg Area High School grades 9–12 Since 2010 the district has also offered a Virtual Academy program to pupils in grades 7th through 12th,P5353,Backwards
Igors Miglinieks,Soviet Union,Soviet,Igors Miglinieks born 4 May 1964 is a retired Soviet and Latvian professional basketball player and coach,P27,Forwards
Hanover Public School District,Hanover High School Pennsylvania,Hanover High School Pennsylvania,Hanover High School Pennsylvania,P5353,Backwards
Romema Arena,Haifa,Haifa,The Romema Arena Hebrew היכל הספורט העירוני רוממה8206 is a multipurpose arena in Haifa Israel,P131,Forwards
Basketball Federation of Slovenia,Basketball,basketball,The Basketball Federation of Slovenia Slovene Košarkarska zveza Slovenije also known as KZS is the governing body of basketball in Slovenia,P641,Forwards
Rankin High School Texas,United States,USA,Rankin High School is a public high school located in Rankin Texas USA and classified as a 1A school by the UIL,P17,Forwards
Ferdinand Damanik,Basketball,basketball,Ferdinand Damanik born 15 April 1988 is an Indonesian professional basketball player,P641,Forwards
Basketball in England,Basketball,Basketball,Basketball has a very long history in England being introduced there by YMCA almost immediately after it was invented having been created by the Canadian Dr,P641,Forwards
Andrews High School Texas,United States,United States,Public school in Andrews Texas United StatesAndrews High SchoolAddress1400 NW Avenue KAndrews Texas 797143860United StatesInformationSchool typePublic high schoolSchool districtAndrews Independent School DistrictPrincipalJohn CarrancoStaff7492 FTEGrades912Enrollment1143 2018–19Student to teacher ratio1526Colorsmwparseroutput legendpagebreakinsideavoidbreakinsideavoidcolumnmwparseroutput legendcolordisplayinlineblockminwidth125emheight125emlineheight125margin1px 0textaligncenterborder1px solid blackbackgroundcolortransparentcolorblackmwparseroutput legendtext160 160 Black amp GoldAthletics conferenceUIL AAAAMascotMustangLady MustangYearbookThe MustangWebsiteAndrews High School,P17,Forwards
Lucas Walker,Basketball,basketball,Lucas Walker born 6 December 1984 is an Australian former professional basketball player who played 10 seasons in the National Basketball League NBL,P641,Forwards
Central York School District,Central York High School,Central York High School,Central York School District operates seven schools Central York High School 9th–12th Central York Middle School 7th–8th Hayshire Elementary School K–3rd North Hills Elementary School 4th–6th Roundtown Elementary School K–3rd Sinking Springs Elementary School 4th–6th and Stony Brook Elementary School K–3rd,P5353,Backwards
Kelly Wilson,Basketball,Basketball,Kelly Louise Wilson born 1 January 1985 is an Australian professional Basketball player who plays for the Bendigo Spirit in the Womens National Basketball League,P641,Forwards
Iliya Georgiev,Basketball,basketball,Iliya Georgiev Bulgarian Илия Георгиев born 25 July 1925 was a Bulgarian basketball player,P641,Forwards
Barbara Turner basketball,Basketball,basketball,Barbara Renee Turner born June 8 1984 is an American professional basketball player,P641,Forwards
Manuel Guerrero basketball,Argentina,Argentine,Manuel Guerrero  was an Argentine basketball player who competed in the 1948 Summer Olympics when they finished 15th,P27,Forwards
Caldwell High School Caldwell Texas,United States,USA,Caldwell High School is a public high school located in the city of Caldwell Texas USA and classified as a 3A school by the UIL,P17,Forwards
Hellenic Basketball Federation,Greece,Greece,It directs and oversees all of the national basketball teams of Greece including both the junior and senior national teams of both men and women,P17,Forwards
Denver metropolitan area,Colorado,Colorado,state of Colorado,P131,Forwards
Mariana Naydenova,Basketball,basketball,Mariana Naydenova born 11 February 1962 is a Bulgarian basketball player,P641,Forwards
Pierre Albrecht basketball born 1926,Basketball,basketball,Pierre Albrecht 1 January 1926 8211 12 December 1971 was a Swiss basketball player,P641,Forwards
Palacio Municipal de Deportes de Granada,Basketball,basketball,Opened in 1991 the arena holds 9507 people and it is primarily used for basketball and the home arena of Fundación CB Granada since 2015,P641,Forwards
Vicente Ramos Cecilio,Basketball,basketball,Vicente Ramos Cecilio born March 18 1947 in Ciudad Rodrigo Salamanca Spain is a former professional basketball player,P641,Forwards
George Mikan,Center basketball,big men,Invariably playing with thick round spectacles the 6160ft 10160in 208160m 245160lb 111160kg Mikan is seen as one of the greatest basketball players of all time as well as one of the pioneers of professional basketball redefining it as a game of socalled big men with his prolific rebounding shot blocking and his talent to shoot over smaller defenders with his ambidextrous hook shot the result of the eponymous Mikan Drill,P413,Forwards
Julie Nykiel,Basketball,basketball,Julie Dawn Nykiel OAM born 13 December 1958 is a former Australian womens basketball player,P641,Forwards
Basketball,Traveling basketball,lift or drag ones pivot foot without dribbling the ball,It is a violation to lift or drag ones pivot foot without dribbling the ball to carry it or to hold the ball with both hands then resume dribbling,P641,Backwards
Jeong Jinbong,Basketball,basketball,Jeong Jinbong born 21 March 1943 is a South Korean basketball player,P641,Forwards
Dixie High School Ohio,United States,United States,Dixie High School is part of New Lebanon Local Schools in New Lebanon Ohio United States,P17,Forwards
Queens University at Kingston,Kingston Ontario,Kingston,Queens University at Kingston commonly known as Queens University or simply Queens is a public research university in Kingston Ontario Canada,P131,Forwards
Lou Silver,Basketball,basketball,Louis Grant Silver born November 27 1953 is an AmericanIsraeli businessperson and attorney after having retired from a previous career as a professional basketball player in the Israeli Basketball Premier League,P641,Forwards
Waltrip High School,United States,United States,Stephen Pool Waltrip High School is a public high school located at 1900 West 34th Street in Houston Texas United States 77018,P17,Forwards
Point guard,Diana Taurasi,Diana Taurasi,Notable point guards of the WNBA include fourtime champion Sue Bird and threetime champion Diana Taurasi,P413,Backwards
Stanislovas Stonkus,Soviet Union,Soviet,Stanislovas Stasys Stonkus 29 December 1931 8211 19 February 2012 was a Soviet and Lithuanian basketball player who competed for the Soviet Union in the 1952 Summer Olympics and in the 1956 Summer Olympics,P27,Forwards
1957 in sports,1956 in sports,1956,1954160195516019561601957160195816019591601960,P156,Backwards
Nikos Linardos,Greece,Greek,Nikos Linardos Greek Νίκος Λινάρδος born August 26 1963 in Greece is a retired Greek professional basketball player and coach,P27,Forwards
Georgi Kanev,Basketball,basketball,Georgi Kanev Bulgarian Георги Кънев born 6 May 1934 is a former Bulgarian basketball player,P641,Forwards
Fort Bragg High School,California,California,Fort Bragg High School is the comprehensive public high school in Fort Bragg California United States responsible for offering the ninth through twelfth grades to students in the Fort Bragg Unified School District,P131,Forwards
Jerry West,National Basketball Association,National Basketball Association,He played professionally for the Los Angeles Lakers of the National Basketball Association NBA,P118,Forwards
AD Torreforta,Spain,Spain,Associació Deportiva Torreforta also known as AD Torreforta is an amateur Basketball team based in Tarragona Catalonia Spain,P17,Forwards
Basketball at the 1983 Summer Universiade,Basketball,Basketball,Basketball events were contested at the 1983 Summer Universiade in Edmonton Alberta Canada,P641,Forwards
Ryan Hollins,Center basketball,center,He was a 7foot 21160m center who was a journeyman in the National Basketball Association NBA playing for nine teams in 10 seasons,P413,Forwards
Michalis Giannouzakos,Basketball,basketball,Michalis Giannouzakos Greek Μιχάλης Γιαννουζάκος born 1949 is a retired Greek professional basketball player and basketball coach,P641,Forwards
Pau Gasol,Basketball,basketball,Pau Gasol Sáez Catalan pronunciation160ˈpaw ɣəˈzɔl Spanish pronunciation160ˈpaw ɣaˈsol born July 6 1980 is a Spanish professional basketball player for FC Barcelona of the Liga ACB and the EuroLeague,P641,Forwards
Hirofumi Numata,Basketball,basketball,Hirofumi Numata 沼田 宏文 Numata Hirofumi born 15 August 1952 is a Japanese basketball player,P641,Forwards
Lance Thomas,Basketball,basketball,Lance Thomas born April 24 1988 is an American professional basketball player who last played for the Brooklyn Nets of the National Basketball Association NBA,P641,Forwards
International Basketball League,Basketball,basketball,The International Basketball League IBL was a semiprofessional mens basketball league featuring teams from the West Coast of the United States,P641,Forwards
Brazos High School,United States,United States,Brazos High School is a public high school located in the city of Wallis Texas in Austin County United States It is a part of the Brazos Independent School District located in central Austin County and classified as a 2A school by the UIL,P17,Forwards
Pro X,Romania,Romanian,Pro X formerly TV Sport and Sportro is a Romanian TV channel that airs programming intended for a male audience including sports transmissions,P17,Forwards
Basketball at the 2017 Summer Universiade,Basketball,Basketball,Basketball was contested at the 2017 Summer Universiade from August 20 to 29 in Taipei Taiwan,P641,Forwards
Ashraf Sedky,Basketball,basketball,Ashraf Sedky born 10 March 1968 is an Egyptian basketball player,P641,Forwards
LKAL,Lithuania,Lithuanian,LKAL  Lietuvos Krepšinio A Lyga English Lithuanian Basketball A League was the second Lithuanian basketball league until it ceased to exist in the spring of 2005,P17,Forwards
Urbano Zea basketball,Basketball,basketball,Urbano Zea born 6 August 1941 is a Mexican basketball player,P641,Forwards
Dallastown Area High School,Dallastown Area School District,Dallastown Area School District,Dallastown Area High School is a large suburban American High School and is part of the Dallastown Area School District,P5353,Forwards
Robert Geiser,Basketball,basketball,Robert Geiser was a Swiss basketball player,P641,Forwards
Georges Laederach,1936 Summer Olympics,1936 Summer Olympics,He competed in the mens tournament at the 1936 Summer Olympics,P1344,Forwards
Gaios Skordilis,Basketball,basketball,Gaios Guy Skordilis Greek Γάιος Γκάι Σκορδίλης born December 6 1987 is a Greek professional basketball player for Peristeri of the Greek Basket League and the Basketball Champions League,P641,Forwards
Sault College,Ontario,Ontario,Marie Ontario CanadaCampusSuburbanSportsSault CougarsColoursBlue and White mwparseroutput legendpagebreakinsideavoidbreakinsideavoidcolumnmwparseroutput legendcolordisplayinlineblockminwidth125emheight125emlineheight125margin1px 0textaligncenterborder1px solid blackbackgroundcolortransparentcolorblackmwparseroutput legendtext160 160AffiliationsCCAA ACCC AUCCMascotCougarWebsitewwwsaultcollegeca,P131,Forwards
Fox Tech High School,United States,USA,Fox Technical High School is a public high school located in central San Antonio Texas USA and classified as a 4A school by the UIL,P17,Forwards
Kobe Paras,Small forward,small forward,Listed at 6160feet 6160inches 198160m and 200 pounds 91160kg he plays the small forward position,P413,Forwards
Ferydoun Sadeghi,Basketball,basketball,Ferydoun Sadeghi died December 2005 was an Iranian basketball player,P641,Forwards
Great Northwest Athletic Conference Mens Basketball Tournament,Basketball,basketball,The Great Northwest Athletic Conference Mens Basketball Tournament is the annual conference basketball championship tournament for the Great Northwest Athletic Conference,P641,Forwards
Ariel Olascoaga,Basketball,basketball,Ariel Olascoaga 26 August 1929 – 22 August 2010 was an Uruguayan basketball player who competed in the 1956 Summer Olympics,P641,Forwards
The Dalles High School,United States,United States, The Dalles High School TDHS formerly The Dalles Wahtonka High School TDW is a public high school located in The Dalles Oregon United States,P17,Forwards
Sterling City High School,United States,USA,Sterling City High School is a public high school located in Sterling City Texas USA and classified as a 1A school by the UIL,P17,Forwards
Tennessee,United States,United States,statestate in the Southeastern region of the United States,P17,Forwards
Olena Zhyrko,Basketball,basketball,Olena Zhyrko born 16 February 1968 is a Ukrainian basketball player,P641,Forwards
Magyar Kupa mens basketball,Basketball,basketball,The Tibor Zsíros Magyar Kupa is the annual basketball cup competition held in Hungary since 1951,P641,Forwards
Andrea Blackwell,Basketball,basketball,Andrea Blackwell born 23 November 1962 is a Canadian basketball player,P641,Forwards
1985 in sports,1984 in sports,1984,1982160198316019841601985160198616019871601988,P155,Forwards
Wellsboro Area School District,Wellsboro Area High School,Wellsboro Area High School,Wellsboro Area School District operates four schools Charlotte Lappla Elementary K1 Don Gill Elementary 34 grades Rock Butler Middle 58 grades and Wellsboro Area High School 912 grades,P5353,Backwards
Bronte High School,United States,USA,Bronte High School is a public high school located in Bronte Texas USA and classified as a 1A school by the UIL,P17,Forwards
Westford Academy,Massachusetts,Massachusetts,Westford Academy is the public high school for the town of Westford Massachusetts United States,P131,Forwards
Filiberto Manzo,Basketball,basketball,Filiberto Manzo 29 April 1930 8211 20 May 1996 was a Mexican basketball player,P641,Forwards
Tomas Ress,Basketball,basketball,Tomas Ress born August 22 1980 is an Italian professional basketball player who last played for Reyer Venezia of the Lega Basket Serie A LBA,P641,Forwards
1969 in sports,1970 in sports,1970,1966160196716019681601969160197016019711601972,P156,Forwards
List of programs broadcast by Telecinco,Spain,Spain,This is a list of programs currently formerly and soon to be broadcast on Telecinco in Spain,P17,Forwards
Nikaia Attica,Greece,Greece,Nikaia Greek Νίκαια Níkaia known before 1940 as Kokkinia Κοκκινιά Kokkiniá is a suburb in the southwestern part of the Athens Urban Area Greece,P17,Forwards
MiddWest School District,United States,United States,MiddWest School District MWSD is a midsized rural public school district located in the borough of Middleburg in Snyder County Pennsylvania in the United States,P17,Forwards
Masayasu Maeda,Basketball,basketball,Masayasu Maeda born 10 March 1914 was a Japanese basketball player,P641,Forwards
St Theodore Guerin High School,Indiana,Indiana,Theodore Guerin High School is a private Roman Catholic collegepreparatory high school located in Noblesville Indiana a northern Indianapolis suburb,P131,Forwards
MassMutual Center,Springfield Massachusetts,Springfield Massachusetts,The MassMutual Center formerly Springfield Civic Center is a multipurpose arena and convention center complex located in downtown Springfield Massachusetts in the citys Metro Center across from Court Square,P131,Forwards
Luc Longley,Basketball,basketball,Lucien James Longley AM born 19 January 1969 is an Australian professional basketball coach and former player,P641,Forwards
Babacar Dia,Basketball,basketball,Babacar Dia born 21 April 1943 is a Senegalese basketball player,P641,Forwards
Tracey Browning,Basketball,basketball,Tracey Browning born 7 December 1963 is a former Australian womens basketball player,P641,Forwards
Heinz Steinschulte,1936 Summer Olympics,1936 Summer Olympics,He competed in the mens tournament at the 1936 Summer Olympics,P1344,Forwards
New Boston High School,United States,USA,New Boston High School is a public high school located in New Boston Texas USA and classified as a 3A school by the UIL,P17,Forwards
Ivica Mavrenski,Basketball,basketball,Ivica Mavrenski born March 31 1966 is a Serbian professional basketball coach and former player,P641,Forwards
Amway Arena,Orlando Florida,Orlando Florida,Amway Arena originally known as Orlando Arena was an indoor arena located in Orlando Florida,P131,Forwards
Dmitri Domani,Basketball,basketball,Dmitri Viacheslavovich Domani Russian Дмитрий Вячеславович Домани born 27 September 1974 is a Russian professional basketball official and a former player,P641,Forwards
Livio Franceschini,Italy,Italian,Livio Franceschini April 14 1913 – 1975 was an Italian basketball player who competed in the 1936 Summer Olympics,P27,Forwards
Palau Municipal dEsports de Badalona,Basketball,basketball,The arena holds 12760 people and it is primarily used for basketball though it is also an habitual home for music concerts and other municipal events,P641,Forwards
Rezball,Basketball,basketball,Rezball short for reservation ball is the avidly followed Native American version of basketball particularly a style of play specific to Native American teams of some areas,P641,Forwards
Nikos Barlos,Small forward,small forward,During his playing career at a height of 203 m 68 tall he played at both the small forward and power forward positions,P413,Forwards
Yves Dignadice,Basketball,Basketball,Men’s Basketball,P641,Forwards
Diana Goustilina,2004 Summer Olympics,2004 Summer Olympics,Diana Vladimirovna Goustilina Russian Диа́на Влади́мировна Густи́лина Diana Vladimirovna Gustilina born 21160April 1974 in Vladivostok is a Russian basketball player who competed for the Russian National Team at the 2004 Summer Olympics winning the bronze medal,P1344,Forwards
Eliahu Amiel,Basketball,basketball,Eliahu Amiel 13 June 1925 8211 2009 was an Israeli basketball player,P641,Forwards
Shelbyville Senior High School,United States,United States,Shelbyville Senior High School is a public high school located in Shelbyville Indiana United States,P17,Forwards
Marousi,Greece,Greece,Marousi or Maroussi Greek Μαρούσι also Αμαρούσιο Amarousio is a suburb in the northeastern part of the Athens agglomeration Greece,P17,Forwards
Doc Rivers,Basketball,basketball,Glenn Anton Doc Rivers born October 13 1961 is an American professional basketball coach and former player who is the head coach for the Philadelphia 76ers of the National Basketball Association NBA,P641,Forwards
Morgan High School Texas,United States,United States,Morgan High School also known as Morgan School is a public high school located in Morgan Texas United States,P17,Forwards
Yakima SunDome,Basketball,basketball,The SunDome was the home of the Yakima SunKings basketball team from 1990 to 2008 and in 2018 and 2019,P641,Forwards
Ejike Ugboaja,Basketball,basketball,Ejike Christopher Ugboaja born 28 May 1985 is a Nigerian professional basketball player who last played for BC Mark Mentors of the Nigerian Premier Basketball League NPBL,P641,Forwards
Salida High School,Colorado,Colorado,Salida High School SHS is the public high school of the city of Salida Colorado United States,P131,Forwards
West High School Texas,United States,USA,West High School is a public high school located in West Texas USA and classified as a 3A school by the UIL,P17,Forwards
Manolis Papamakarios,Small forward,small forward,He is 192 m 6160ft 3 mwparseroutput fracwhitespacenowrapmwparseroutput frac nummwparseroutput frac denfontsize80lineheight0verticalalignsupermwparseroutput frac denverticalalignsubmwparseroutput sronlyborder0cliprect0000height1pxmargin1pxoverflowhiddenpadding0positionabsolutewidth1px382604 in tall and he mainly played as a shooting guard but he could also play at the point guard point forward and small forward positions,P413,Forwards
Andorran Basketball Federation,Basketball,basketball,The Andorran Basketball Federation Catalan Federació Andorrana de Basquetbol is the governing body of basketball in Andorra,P641,Forwards
Sykies,Greece,Greece,Sykies Greek Συκιές or Sykeai Συκεαί is a suburb of the Thessaloniki Urban Area and was a former municipality in the regional unit of Thessaloniki Greece,P17,Forwards
Basketball at the 1988 Summer Olympics,Basketball at the 1984 Summer Olympics,1984 tournament,The United States won the gold medal in the womens competition repeating their performance from the 1984 tournament,P156,Backwards
Nondas Papantoniou,Basketball,basketball,EpameinondasSavvas Nondas Papantoniou alternate spellings Epaminondas Epameinontas Nontas Greek ΕπαμεινώνδαςΣάββας Νώντας Παπαντωνίου born 28 April 1990 is a Greek professional basketball player for a hrefwikiPAOKBC titlePAOK,P641,Forwards
Michael J Petrides School,New York state,New York,Petrides School is a public school located at 715 Ocean Terrace in Staten Island New York,P131,Forwards
PPG Paints Arena,Pittsburgh,Pittsburgh,PPG Paints Arena is a multipurpose indoor arena in Pittsburgh Pennsylvania that serves as home to the Pittsburgh Penguins of the National Hockey League NHL and was the home of the Pittsburgh Power of the Arena Football League AFL from 2011 to 2014,P131,Forwards
Kostas Tsartsaris,Center basketball,center,At 6160ft 10 mwparseroutput fracwhitespacenowrapmwparseroutput frac nummwparseroutput frac denfontsize80lineheight0verticalalignsupermwparseroutput frac denverticalalignsubmwparseroutput sronlyborder0cliprect0000height1pxmargin1pxoverflowhiddenpadding0positionabsolutewidth1px382604 in 210 m tall  and 1154160kg 255160lb in weight he played at the mainly at the power forward position but he could also play at the center position if needed,P413,Forwards
GS Iraklis Thessaloniki,Greece,Greek,Gymnasticos Syllogos Iraklis Greek Γυμναστικός Σύλλογος Ηρακλής English Gymnastics Club Heracles commonly referred to as Iraklis is a Greek multisports club based in Thessaloniki,P17,Forwards
Italy,Sport in Italy,sports,The source of many inventions and discoveries the country has long been a global centre of art music literature philosophy science and technology and fashion and has greatly influenced and contributed to diverse fields including cinema cuisine sports jurisprudence banking and business,P17,Backwards
Wei Long Wong,Basketball,basketball,Wong Wei Long simplified Chinese58 黄伟龙 traditional Chinese58 黃偉龍 pinyin58 huáng wěi lóng born 18 August 1988 in Singapore is a Chinese Singaporean professional basketball,P641,Forwards
Tarek ElSabbagh,Basketball,basketball,Tarek ElSabbagh born 6 September 1957 is an Egyptian basketball player,P641,Forwards
Ukrainian Basketball Cup,Basketball,basketball,The Ukrainian Basketball Cup in Ukrainian Кубок України з баскетболу is an annual cup competition for basketball teams from Ukraine,P641,Forwards
Basketball at the 2006 Lusofonia Games,Basketball,Basketball,The Basketball tournament of the 2006 Lusophone Games was played in Macau Peoples Republic of China,P641,Forwards
Schulenburg High School Texas,United States,USA,Schulenburg High School or Schulenburg Secondary School is a public high school located in Schulenburg Texas USA and classified as a 3A school by the UIL,P17,Forwards
Bobby Lewis basketball born 1946,Basketball,basketball,born July 25 1946 is an American former college basketball player known for his flamboyant dribbling passing and playmaking,P641,Forwards
Paint Rock High School,United States,USA,Paint Rock School is a public primary intermediate and highschool located in Paint Rock Texas USA and classified as a 1A school by the UIL,P17,Forwards
Waldemar Kozak,Basketball,basketball,Waldemar Kozak born 17 May 1948 is a Polish former basketball player,P641,Forwards
Peru High School,Indiana,Indiana,Peru High School also known as PHS is a high school located in Peru Indiana United States serving students in grades 9–12 for Peru Community Schools,P131,Forwards
Black Hills State Yellow Jackets,NCAA Division II,NCAA Division II,They are currently a member of the NCAA Division II and participates in the Rocky Mountain Athletic Conference RMAC,P118,Forwards
Mordechai Hefez,Basketball,basketball,Mordechai Hefez born 17 February 1930 is an Israeli former basketball player,P641,Forwards
Alzhan Zharmukhamedov,Basketball,basketball,Alzhan Musurbekuly Zharmukhamedov alternate spelling Alzan Zarmuhamedov Kazakh Әлжан Мүсірбекұлы Жармұхамедов Áljan Músirbekuly Jarmuhamedov Russian Алжан Мусурбекович Жармухамедов born 2 October 1944 is a retired Kazakh professional basketball player and coach,P641,Forwards
